	longitude	latitude	depth	mag	years	months	days	hours	minutes	seconds	author
14676	46.1267	42.5867	8	3.2	2013	12	12	06	59	46	DRS
14677	48.6533	41.4800	12	0	2013	12	12	08	08	48	DRS
14678	42.9150	43.7567	5	1	2013	12	17	06	29	22	NORS
14679	47.7350	42.3367	11	0	2014	01	01	03	08	53	DRS
14680	44.7333	43.2833	11	1	2013	12	18	09	44	30	NORS
14681	47.3633	43.4583	23	0	2013	12	18	19	29	31	DRS
14682	47.5450	41.9917	2	0	2013	12	19	06	55	45	DRS
14683	46.4333	41.8250	12	1	2013	12	20	07	49	26	DRS
14684	46.6295	42.6841	52	0	2013	12	21	11	50	08	ISC
14685	47.0317	43.0483	9	2.0	2013	12	21	12	15	43	DRS
14686	40.5767	43.6050	7	1	2013	12	22	06	48	48	MOS
14687	45.6933	42.8783	17	1	2013	12	24	07	28	15	NORS
14688	42.7317	44.1017	11	1	2013	12	24	18	29	37	NORS
14689	45.0633	43.7250	16	1	2013	12	25	19	52	32	NORS
14690	45.6367	42.5033	17	1	2013	12	26	00	06	03	MOS
14691	41.1083	42.4383	5	1	2013	12	26	13	07	09	MOS
14692	45.1747	42.9097	7	0	2013	12	29	10	41	47	ISC
14693	40.9683	42.3183	19	2	2013	12	29	22	59	40	MOS
14694	41.0267	42.4067	11	1	2013	12	29	23	03	54	MOS
14695	45.7217	42.8750	7	1	2013	12	30	11	08	43	NORS
14696	45.9167	42.1567	18	3.3	2013	12	31	09	19	23	DRS
14697	48.2383	42.6600	11	0	2014	01	01	03	15	49	DRS
14698	47.8100	42.0233	2	0	2014	01	01	20	04	38	DRS
14699	46.2733	43.0767	11	1	2014	01	03	09	14	25	NORS
14700	43.2150	43.4917	14	1	2014	01	03	23	15	20	NORS
14701	45.8292	43.3221	18	0	2014	01	04	02	31	49	ISC
14702	42.7283	44.1083	12	1	2014	01	06	01	46	47	NORS
14703	46.5833	42.7033	9	3.0	2014	01	08	02	08	28	DRS
14704	45.3766	43.5141	16	0	2014	01	09	11	09	52	ISC
14705	43.4100	44.2733	38	1	2014	01	09	12	25	04	NORS
14706	47.8117	42.0017	2	0	2014	01	09	13	27	54	DRS
14707	46.6690	43.0668	73	0	2014	01	11	14	49	28	ISC
14708	41.0483	42.4233	5	1	2014	01	12	12	53	09	MOS
14709	46.2817	42.9617	78	2	2014	01	13	01	45	28	NORS
14710	45.6549	43.0805	8	0	2014	01	13	06	01	24	ISC
14711	45.1700	43.0967	16	1	2014	01	13	19	13	05	NORS
14712	45.6167	42.7417	8	2	2014	01	15	06	32	25	NORS
14713	47.0867	42.9333	15	2	2014	01	17	00	52	57	NORS
14714	46.1483	43.2883	16	3.1	2014	01	17	02	53	56	DRS
14715	47.9383	42.1983	2	0	2014	01	17	16	22	19	DRS
14716	45.5800	43.4783	25	2	2014	01	18	09	17	21	NORS
14717	43.9467	43.3933	7	0	2014	01	20	12	33	41	NORS
14718	48.0750	41.4667	11	0	2014	01	22	11	48	32	DRS
14719	44.4467	43.8967	9	1	2014	01	23	10	03	22	NORS
14720	48.2967	42.5200	16	3.6	2014	01	26	22	36	53	DRS
14721	47.9217	43.0167	19	3.6	2014	01	26	23	05	35	DRS
14722	45.0833	43.0033	2	1	2014	01	27	05	37	38	NORS
14723	46.4383	41.9350	15	0	2014	01	27	13	50	42	DRS
14724	48.6583	42.5483	3	0	2014	01	27	14	54	33	DRS
14725	48.6617	42.4233	18	0	2014	01	28	01	00	43	DRS
14726	46.2400	43.1817	8	3.3	2014	01	28	06	05	08	DRS
14727	42.0300	44.0300	1.8	3.2	2014	01	28	12	57	36	CMWS
14728	47.9483	42.9183	9	3.7	2014	01	28	16	48	23	DRS
14729	39.5600	43.7983	11	2	2014	01	28	20	35	49	MOS
14730	45.9333	42.5200	19	3.3	2014	01	30	01	17	52	DRS
14731	41.7200	43.9700	1.9	3.2	2014	01	31	11	43	22	CMWS
14732	44.1756	43.3223	14	0	2014	01	31	13	22	23	ISC
14733	48.5133	42.4567	15	3.7	2014	01	31	20	41	26	DRS
14734	45.5300	42.8983	18	2	2014	02	01	13	35	54	MOS
14735	46.1117	42.9700	15	2	2014	02	02	01	31	14	MOS
14736	47.4217	43.1017	5	1	2014	02	02	07	53	06	MOS
14737	40.7117	45.1300	9	3	2014	02	04	06	36	27	MOS
14738	46.5283	42.4300	50	3	2014	02	06	09	40	06	MOS
14739	42.8072	43.5288	14	0	2014	02	07	11	25	46	ISC
14740	48.1188	42.7268	7	0	2014	02	07	23	41	59	ISC
14741	46.0350	42.4333	18	2	2014	02	09	01	21	11	MOS
14742	41.8400	43.9000	1.8	3.0	2014	02	10	11	57	38	CMWS
14743	45.7667	42.9150	16	1	2014	02	11	11	49	20	NORS
14744	48.5746	41.6372	13	0	2014	02	12	14	21	13	ISC
14745	46.2400	42.5867	47	1	2014	02	15	00	16	28	MOS
14746	43.0483	44.3883	11	2	2014	02	15	01	15	24	MOS
14747	45.3750	42.7617	23	2	2014	02	16	13	12	13	MOS
14748	45.3617	42.9367	22	2	2014	02	16	13	13	29	MOS
14749	46.5651	43.2654	7	0	2014	02	16	17	07	55	ISC
14750	44.4500	42.9633	14	1	2014	02	17	18	38	53	NORS
14751	45.8757	43.3909	7	0	2014	02	18	12	37	19	ISC
14752	48.5417	42.4533	16	0	2014	02	18	22	37	25	DRS
14753	40.0783	44.0033	9	4	2014	02	19	07	33	13	MOS
14754	45.0117	42.8767	7	1	2014	02	19	15	29	34	MOS
14755	46.5250	43.1367	5	2	2014	02	21	20	27	54	MOS
14756	45.0800	43.0367	10	3	2014	02	22	16	25	54	MOS
14757	45.0667	42.9733	5	1	2014	02	23	17	13	06	NORS
14758	46.9967	42.8917	21	3	2014	02	24	00	51	16	MOS
14759	47.8067	41.9533	12	0	2014	02	24	01	52	05	DRS
14760	41.8183	43.4033	13	1	2014	02	24	21	04	09	MOS
14761	46.1937	41.9200	24	0	2014	02	25	01	21	48	ISC
14762	45.8717	42.9900	65	2	2014	02	27	03	40	59	MOS
14763	40.0783	45.0050	13	2	2014	02	27	07	35	35	MOS
14764	47.5383	41.5033	13	0	2014	02	27	15	09	57	DRS
14765	46.9750	42.9250	5	2	2014	02	27	18	59	25	MOS
14766	47.5367	41.7767	6	0	2014	02	27	21	39	11	DRS
14767	46.1600	42.7767	12	1	2014	02	28	17	41	46	MOS
14768	44.1265	43.0534	15	0	2014	03	01	10	10	59	ISC
14769	44.9667	43.2250	3	1	2014	03	03	16	15	22	NORS
14770	48.0217	42.0367	9	0	2014	03	03	16	57	44	DRS
14771	48.0033	41.9617	4	3.5	2014	03	03	17	06	14	DRS
14772	45.0717	43.0400	17	1	2014	03	03	20	03	14	NORS
14773	47.5767	41.5217	13	3.3	2014	03	03	22	15	53	DRS
14774	45.3433	42.9583	27	1	2014	03	04	11	39	38	NORS
14775	45.7383	42.4233	2	3.5	2014	03	04	11	49	35	DRS
14776	48.8183	42.7883	15	3.2	2014	03	05	01	35	44	DRS
14777	42.8617	43.7433	29	1	2014	03	07	15	25	52	NORS
14778	47.2867	42.0783	13	3.7	2014	03	08	04	23	14	DRS
14779	42.9385	43.7049	17	0	2014	03	08	12	12	43	ISC
14780	42.1400	44.2533	15	2	2014	03	09	22	05	02	NORS
14781	42.9833	43.8750	13	1	2014	03	12	07	17	15	NORS
14782	46.2583	42.7133	10	3.1	2014	03	12	07	53	48	DRS
14783	47.9617	42.1633	2	3.3	2014	03	13	08	40	50	DRS
14784	45.7017	42.0517	7	2.9	2014	03	13	22	44	56	DRS
14785	47.1350	43.0600	33	2	2014	03	15	01	05	05	NORS
14786	47.1367	43.0783	14	2	2014	03	15	01	09	30	NORS
14787	46.3767	42.6367	5	3.3	2014	03	15	06	51	02	DRS
14788	47.0674	42.6989	14	0	2016	08	24	21	08	40	ISC
14789	46.6683	42.3133	20	2.3	2015	01	01	22	20	13	DRS
14790	45.4933	43.0367	12	1	2015	01	03	10	30	27	MOS
14791	43.9467	43.8033	21	1	2015	01	03	19	54	38	MOS
14792	47.1673	42.9482	14	0	2015	01	03	20	39	05	ISC
14793	48.2484	41.1678	1	0	2015	01	05	09	12	18	ISC
14794	37.0100	44.5900	18	2	2015	01	06	21	29	20	MOS
14795	39.9550	43.8567	4	2	2015	01	09	18	50	42	MOS
14796	47.7694	42.1462	16	0	2015	01	11	01	18	43	ISC
14797	46.3517	42.7439	2	0	2015	01	12	14	41	09	ISC
14798	44.9833	43.0583	6	1	2015	01	14	14	09	49	MOS
14799	44.8800	44.9550	10	2	2015	01	17	08	21	58	MOS
14800	48.0567	42.3433	19	1.9	2015	01	18	20	10	14	DRS
14801	46.3855	41.9148	26	0	2015	01	21	02	27	16	ISC
14802	45.6073	42.9629	9	0	2015	01	21	22	00	02	ISC
14803	41.9900	44.0317	0	2	2015	01	22	11	32	07	MOS
14804	41.5117	43.1700	5	1	2015	01	22	11	35	27	MOS
14805	45.6167	43.6050	17	2	2015	01	22	23	30	50	NORS
14806	45.5383	43.4350	5	2	2015	01	22	23	31	53	MOS
14807	44.0405	41.3361	13	49	2016	07	14	02	12	10	TIF
14808	45.5983	43.6083	7	2	2015	01	23	00	29	24	MOS
14809	45.6297	43.7557	9	0	2015	01	23	03	42	52	ISC
14810	45.5783	43.5333	19	2	2015	01	23	08	56	00	MOS
14811	45.5517	43.5150	12	2	2015	01	23	11	48	59	MOS
14812	45.6200	42.9984	14	0	2015	01	24	00	38	55	ISC
14813	46.3141	42.9712	12	0	2015	01	24	03	57	50	ISC
14814	44.0450	43.0517	5	0	2015	01	25	05	34	57	NORS
14815	48.7150	41.3167	13	3	2015	01	26	04	19	34	MOS
14816	46.3483	43.2067	10	2	2015	01	26	12	11	19	MOS
14817	46.3450	43.1817	6	2	2015	01	28	15	49	05	MOS
14818	48.7233	42.2467	18	3	2015	01	30	00	38	44	MOS
14819	42.2850	44.5867	5	2	2015	01	31	06	06	40	MOS
14820	40.9384	43.3178	7	0	2016	08	27	18	00	46	ISC
14821	46.3856	43.2910	17	0	2016	08	30	17	17	17	ISC
14822	45.4040	41.3880	27	182	2014	10	15	07	02	44	TIF
14823	46.1417	42.0583	5	2.2	2013	10	06	01	44	28	DRS
14824	46.5712	41.8434	27	0	2016	09	07	21	29	38	ISC
14825	40.7400	44.6883	20	2	2016	08	19	05	01	37	MOS
14826	40.9202	43.4102	7	0	2016	09	02	03	27	13	ISC
14827	40.9691	43.3738	5	0	2016	09	03	11	54	00	ISC
14828	45.0583	43.4325	5	0	2016	09	06	00	03	33	ISC
14829	46.7998	42.9220	13	0	2016	09	09	05	59	58	ISC
14830	40.9726	43.3382	12	0	2016	09	09	17	11	45	ISC
14831	44.5619	42.8486	16	0	2016	09	12	15	51	32	ISC
14832	43.4168	43.5487	16	0	2016	09	12	16	54	21	ISC
14833	45.7603	42.8761	12	0	2016	09	16	02	52	41	ISC
14834	45.3558	43.0324	17	0	2016	09	18	21	08	24	ISC
14835	45.9200	43.0367	78	2	2016	04	23	14	16	50	MOS
14836	46.2067	43.1950	7	3	2016	04	27	07	38	51	MOS
14837	45.8382	41.8626	9	0	2016	06	09	09	29	49	ISC
14838	46.1413	41.2891	31	0	2016	06	17	04	40	07	ISC
14839	45.8075	43.2334	6	0	2016	06	25	15	31	28	ISC
14840	45.8281	43.0607	9	0	2016	07	01	20	37	23	ISC
14841	45.3554	43.3812	116	0	2016	07	03	15	59	29	ISC
14842	44.0502	41.3738	7	0	2016	07	13	03	17	17	ISC
14843	44.0290	41.3712	10	0	2016	07	13	15	34	42	ISC
14844	46.9615	43.0112	3	0	2016	07	18	14	21	06	ISC
14845	41.7873	41.7817	11	0	2016	07	28	05	27	32	ISC
14846	44.0198	41.3855	14	0	2016	08	04	11	26	39	ISC
14847	46.6123	41.7363	19	0	2016	08	13	16	53	18	ISC
14848	40.9923	42.3775	9	0	2016	09	21	19	27	34	ISC
14849	45.9001	43.5975	15	0	2016	09	21	23	29	28	ISC
14850	49.1469	41.9256	24	0	2015	10	30	14	52	44	ISC
14851	43.1030	42.0120	5	1	2016	08	26	04	22	43	AFAD
14852	43.1350	41.3310	7	1	2016	08	27	13	51	58	AFAD
14853	42.7070	43.1961	28	0	2016	08	27	16	55	15	ISC
14854	45.5740	41.4795	37	3.1	2016	08	27	21	06	14	TIF
14855	42.6500	42.2680	25	2.2	2016	08	31	14	04	15	TIF
14856	44.1948	41.2827	14	0	2016	06	06	01	14	08	ISC
14857	45.8580	42.3260	6	1	2016	06	06	20	48	57	AFAD
14858	45.7907	41.8616	24	0	2016	06	12	00	53	32	ISC
14859	45.7937	41.9840	24	167	2016	06	14	16	12	20	TIF
14860	43.4640	42.5130	9	0	2016	06	20	00	14	28	ISC
14861	44.1350	41.6550	7	1	2016	06	25	10	59	55	AFAD
14862	41.4760	41.2180	7	1	2016	07	01	12	43	22	AFAD
14863	45.0486	42.4556	3	0	2016	07	02	14	14	08	ISC
14864	44.0949	41.3729	13	0	2016	07	12	10	16	00	ISC
14865	44.0690	41.5850	7	0	2016	07	12	10	19	56	AFAD
14866	44.0620	41.5990	7	0	2016	07	12	10	21	29	AFAD
14867	44.1132	41.4127	15	0	2016	07	12	10	25	37	ISC
14868	44.0600	41.5890	7	0	2016	07	12	10	27	25	AFAD
14869	44.0807	41.3364	15	0	2016	07	12	10	42	20	ISC
14870	44.0359	41.3739	10	0	2016	07	12	10	43	42	ISC
14871	44.0190	41.3230	7	1	2016	07	12	10	56	23	AFAD
14872	44.0345	41.3770	12	162	2016	07	12	11	42	40	TIF
14873	44.0290	41.3280	7	1	2016	07	12	11	53	03	AFAD
14874	44.0220	41.3770	9	140	2016	07	12	13	34	52	TIF
14875	44.0300	41.3720	11	142	2016	07	12	13	37	06	TIF
14876	44.0190	41.4300	7	1	2016	07	12	15	02	26	AFAD
14877	44.0500	41.5960	6	1	2016	07	12	18	30	53	AFAD
14878	44.0440	41.5780	7	1	2016	07	12	19	09	47	AFAD
14879	44.0282	41.3765	9	163	2016	07	13	09	29	26	TIF
14880	44.0510	41.5820	7	1	2016	07	13	14	48	46	AFAD
14881	43.8190	41.2540	7	1	2016	07	14	06	20	28	AFAD
14882	44.0340	41.3770	9	139	2016	07	14	10	47	13	TIF
14883	43.7520	42.5140	7	2	2016	07	18	02	16	01	AFAD
14884	43.9435	41.3308	17	165	2016	07	18	11	00	38	TIF
14885	43.7441	42.4654	13	0	2016	07	18	18	45	58	ISC
14886	43.8770	41.3220	7	1	2016	07	21	00	28	53	AFAD
14887	44.0150	41.3470	7	1	2016	07	21	15	25	00	AFAD
14888	44.0318	41.3915	16	0	2016	07	21	15	36	45	ISC
14889	44.1550	41.3260	7	1	2016	07	21	16	16	58	AFAD
14890	44.0289	41.3496	15	0	2016	07	21	16	18	27	ISC
14891	44.0330	41.6940	11	1	2016	07	21	16	27	48	AFAD
14892	44.0258	41.3803	9	138	2016	07	21	17	06	23	TIF
14893	44.0220	41.3810	7	1	2016	07	22	20	27	06	AFAD
14894	44.0373	41.3785	13	94	2016	07	24	10	33	19	TIF
14895	44.0136	41.3683	15	165	2016	07	25	06	53	56	TIF
14896	44.0090	41.4210	15	147	2016	07	28	10	52	16	TIF
14897	43.9420	41.2890	6	1	2016	08	04	00	23	56	AFAD
14898	44.0300	41.3720	15	142	2016	08	04	14	10	38	TIF
14899	43.9871	41.3832	8	0	2016	08	04	21	07	03	ISC
14900	46.4729	41.7722	18	0	2016	08	07	22	29	30	ISC
14901	46.0580	41.7910	11	139	2016	08	10	22	14	52	TIF
14902	44.1044	41.3825	15	0	2016	08	12	13	41	43	ISC
14903	44.4315	41.5810	19	118	2016	08	13	11	48	23	TIF
14904	44.0363	41.4035	9	0	2016	08	14	20	58	51	ISK
14905	43.9690	42.4575	13	140	2016	08	16	06	26	25	TIF
14906	43.8854	41.3944	14	0	2016	08	20	01	30	47	ISC
14907	45.6810	42.1515	18	0	2016	08	20	13	20	03	ISC
14908	43.6293	41.2892	8	0	2016	08	20	22	05	07	ISK
14909	45.6967	42.8733	18	1	2013	12	24	07	29	13	NORS
14910	43.5157	43.7278	14	0	2016	10	04	13	31	31	ISC
14911	46.5948	42.7626	60	0	2016	10	04	22	38	19	ISC
14912	46.0282	42.0547	3	0	2016	10	07	23	23	01	ISC
14913	46.0847	42.0788	19	0	2016	10	08	06	15	10	ISC
14914	41.8037	44.7876	7	0	2016	10	09	21	40	52	ISC
14915	43.7715	41.7776	12	0	2016	10	11	04	11	30	ISC
14916	37.9349	44.9436	32	0	2016	10	11	10	46	43	ISC
14917	46.3784	42.2776	14	0	2016	10	13	10	28	50	ISC
14918	44.0692	43.0854	5	0	2016	10	13	15	13	08	ISC
14919	40.8990	43.4261	0	0	2016	10	16	20	41	41	ISC
14920	44.0075	41.3592	10	0	2016	10	17	08	11	01	ISC
14921	44.1111	43.1113	4	3.0	2016	10	17	18	20	28	TIF
14922	48.7786	42.3508	35	0	2016	10	18	02	53	42	ISC
14923	44.0272	41.3547	10	0	2016	10	19	03	17	57	ISC
14924	46.0315	42.0712	8	0	2016	10	20	01	51	05	ISC
14925	40.1570	41.3680	21	1.5	2015	01	23	18	23	50	AFAD
14926	43.4555	42.5489	12	0	2016	10	20	22	22	38	ISC
14927	45.9651	43.1387	90	0	2016	10	25	00	25	32	ISC
14928	43.8578	41.2936	12	0	2016	10	27	10	25	17	ISC
14929	41.2200	44.9250	2	2	2016	10	29	20	39	18	MOS
14930	46.0303	42.0505	18	0	2016	10	30	03	18	30	ISC
14931	39.6052	44.2919	15	0	2016	10	30	05	27	05	ISC
14932	45.9955	42.0208	14	0	2016	10	30	09	59	24	ISC
14933	41.7410	41.4480	8	1.0	2014	11	23	08	14	23	AFAD
14934	41.9730	41.6270	7	1.4	2014	11	23	11	55	39	AFAD
14935	42.6820	41.3520	7	1.4	2014	11	25	22	03	53	AFAD
14936	42.0810	41.6310	7	1.2	2014	12	04	22	23	42	AFAD
14937	41.8180	41.5250	7	1.6	2014	12	13	12	43	45	AFAD
14938	46.1790	41.8000	7	1.4	2014	12	25	21	23	23	AFAD
14939	43.0730	41.6840	28	1.0	2015	01	04	18	25	51	AFAD
14940	42.1280	41.6960	36	1.2	2015	01	11	16	32	34	AFAD
14941	42.7860	41.3950	7	1.1	2015	01	24	02	14	04	AFAD
14942	40.6080	41.3120	5	2.2	2015	01	24	03	40	02	AFAD
14943	42.2420	41.4480	7	1.3	2015	02	11	16	39	38	AFAD
14944	41.6630	41.5100	6	1.0	2015	02	23	08	36	42	AFAD
14945	41.0359	42.3564	0	0	2015	02	25	07	32	03	ISC
14946	40.6947	43.1147	8	0	2015	04	02	00	17	16	ISC
14947	45.9030	42.1380	7	1.8	2015	04	08	21	58	38	AFAD
14948	40.7820	41.6260	8	1.4	2015	06	02	16	47	25	AFAD
14949	40.8654	42.8312	7	0	2015	06	13	23	04	13	ISC
14950	46.3740	42.2190	7	1.9	2015	07	03	00	57	30	AFAD
14951	41.5680	42.5050	8	1.7	2015	07	07	20	04	05	AFAD
14952	40.8410	42.7450	6	1.6	2015	07	14	01	08	25	AFAD
14953	40.2520	41.3770	7	1.5	2015	07	28	23	24	19	AFAD
14954	43.2340	41.3680	7	1.4	2015	08	06	01	27	32	AFAD
14955	43.2380	41.3650	7	1.4	2015	08	06	01	58	27	AFAD
14956	45.8107	43.0907	81	0	2015	08	07	22	53	57	ISC
14957	42.0770	41.9490	14	1.4	2015	08	12	00	55	22	AFAD
14958	41.4220	41.7920	7	1.5	2015	08	20	19	29	08	AFAD
14959	41.2870	41.3100	7	1.4	2015	08	22	22	43	47	AFAD
14960	42.4260	41.5350	7	1.9	2015	08	23	08	29	49	AFAD
14961	40.7490	41.3110	7	1.1	2015	09	10	23	57	48	AFAD
14962	45.4310	41.4980	27	1.5	2015	09	13	00	57	16	AFAD
14963	43.4850	41.5920	7	1.3	2015	09	18	20	27	32	AFAD
14964	43.9770	41.3290	7	1.5	2015	09	28	02	48	31	AFAD
14965	46.3010	42.0940	4	2.4	2015	10	05	10	15	01	AFAD
14966	40.9368	43.2967	4	0	2015	10	06	09	22	38	ISC
14967	44.0650	41.4100	7	1.7	2015	10	23	01	00	49	AFAD
14968	42.0750	42.3620	8	1.7	2015	10	24	07	58	16	AFAD
14969	45.3620	41.4780	7	2.2	2015	11	07	09	51	35	AFAD
14970	41.8260	41.5870	7	1.8	2015	11	18	11	08	45	AFAD
14971	46.2830	42.1460	7	1.7	2015	12	10	22	45	14	AFAD
14972	43.4260	42.4690	6	1.8	2015	12	15	19	27	48	AFAD
14973	41.7860	42.5540	6	2.1	2015	12	18	10	50	19	AFAD
14974	41.8710	42.5780	15	1.9	2015	12	25	20	22	35	AFAD
14975	44.0820	41.4320	7	1.9	2015	12	25	21	18	18	AFAD
14976	43.0760	41.5480	7	1.4	2015	12	26	08	35	10	AFAD
14977	41.2750	42.8430	6	2.2	2015	12	29	14	08	34	AFAD
14978	43.1200	41.7580	6	1.9	2015	12	29	21	54	14	AFAD
14979	41.3720	41.5420	7	1.5	2014	01	12	22	51	01	AFAD
14980	41.0720	41.8480	8	1.0	2014	01	16	23	03	13	AFAD
14981	41.0460	42.2880	6	1.3	2014	01	17	01	23	22	AFAD
14982	40.9630	42.1660	7	1.6	2014	01	20	17	05	08	AFAD
14983	41.4080	42.3450	5	1.3	2014	01	29	20	16	41	AFAD
14984	44.3820	41.3910	6	1.4	2014	02	05	12	18	57	AFAD
14985	41.5510	42.3710	6	1.3	2014	02	07	16	23	46	AFAD
14986	41.4940	42.4310	6	1.0	2014	02	07	16	38	36	AFAD
14987	40.6060	42.1070	6	1.0	2014	02	09	21	51	29	AFAD
14988	44.5550	42.4130	21	1.5	2014	02	19	21	45	08	AFAD
14989	40.9350	42.1650	46	1.3	2014	02	27	02	37	14	AFAD
14990	44.8920	41.5890	6	1.4	2014	02	27	20	45	44	AFAD
14991	41.1000	42.2080	7	1.0	2014	03	01	23	35	20	AFAD
14992	41.0490	42.1820	7	1.2	2014	03	06	21	49	22	AFAD
14993	41.5830	42.1880	56	1.3	2014	03	11	18	35	22	AFAD
14994	43.5690	42.1530	5	1.3	2014	03	15	03	53	36	AFAD
14995	41.9100	41.7170	7	1.2	2014	03	20	04	40	44	AFAD
14996	41.5910	42.4310	7	1.4	2014	03	29	12	34	32	AFAD
14997	45.4100	41.5980	7	1.3	2014	04	12	07	38	24	AFAD
14998	41.9580	42.4140	6	1.2	2014	04	13	23	33	38	AFAD
14999	43.8770	41.4050	7	1.6	2014	04	15	20	09	33	AFAD
15000	44.0290	41.3740	7	1.2	2014	04	17	22	38	45	AFAD
15001	42.7210	41.4660	15	1.1	2014	04	18	08	45	59	AFAD
15002	41.6800	41.6270	7	1.4	2014	04	18	14	49	56	AFAD
15003	43.2400	41.8210	7	1.5	2014	04	18	20	50	16	AFAD
15004	42.7130	41.3880	7	1.0	2014	04	19	22	40	26	AFAD
15005	42.7130	41.4000	7	1.0	2014	04	20	01	56	45	AFAD
15006	45.8600	41.3110	7	2.7	2014	04	21	06	29	40	AFAD
15007	44.0820	41.4320	7	1.3	2014	04	27	21	36	10	AFAD
15008	41.0710	42.2150	6	1.2	2014	05	04	00	42	33	AFAD
15009	43.3190	41.3990	7	1.6	2014	05	05	13	08	10	AFAD
15010	43.4350	41.3430	13	1.3	2014	05	05	13	45	24	AFAD
15011	44.0680	41.4190	7	1.3	2014	05	07	23	34	45	AFAD
15012	41.5510	42.3490	9	1.2	2014	05	11	04	04	13	AFAD
15013	41.5930	42.4170	8	1.5	2014	05	11	04	16	55	AFAD
15014	41.5930	42.4090	8	1.4	2014	05	13	19	22	16	AFAD
15015	42.4860	41.3230	7	2.1	2014	05	16	08	29	15	AFAD
15016	44.5900	42.8110	7	1.6	2014	05	17	00	12	39	AFAD
15017	46.8980	41.7790	9	1.0	2014	05	19	05	15	11	AFAD
15018	43.1180	41.6300	7	1.5	2014	05	20	15	00	27	AFAD
15019	44.2490	41.4070	11	1.2	2014	05	30	12	22	20	AFAD
15020	41.1260	41.4220	7	1.5	2014	06	02	09	16	03	AFAD
15021	41.7480	41.5400	17	1.4	2014	06	13	06	44	06	AFAD
15022	43.1810	41.4350	7	1.5	2014	06	16	23	03	55	AFAD
15023	41.3550	42.2340	7	1.0	2014	06	22	22	28	27	AFAD
15024	41.6780	41.6100	6	1.0	2014	06	25	11	09	52	AFAD
15025	41.5010	42.4040	6	1.4	2014	07	02	21	16	33	AFAD
15026	41.5000	42.4070	6	1.1	2014	07	02	21	19	03	AFAD
15027	41.0340	42.4050	6	1.4	2014	07	03	22	03	58	AFAD
15028	40.5880	42.2150	6	2.3	2014	07	05	09	07	41	AFAD
15029	41.5950	42.0080	7	1.2	2014	07	05	17	59	09	AFAD
15030	46.9530	41.8620	7	1.3	2014	07	06	05	16	14	AFAD
15031	43.9010	41.4180	7	1.4	2014	07	07	00	43	35	AFAD
15032	41.5290	41.4260	10	1.1	2014	07	08	13	23	56	AFAD
15033	41.8590	41.6930	7	2.1	2014	07	11	14	48	12	AFAD
15034	43.1790	42.6550	12	1.7	2014	07	11	23	42	05	AFAD
15035	41.6780	41.6040	7	1.0	2014	07	14	00	36	15	AFAD
15036	45.0780	42.3970	7	1.5	2014	07	22	17	23	21	AFAD
15037	41.8780	41.7910	7	1.4	2014	07	23	08	18	08	AFAD
15038	41.2830	41.3350	7	1.1	2014	07	24	04	39	25	AFAD
15039	41.1110	41.6010	7	1.5	2014	07	26	09	04	56	AFAD
15040	40.8450	41.3110	7	1.3	2014	07	28	05	34	08	AFAD
15041	43.9280	41.4870	7	1.7	2014	07	28	17	18	50	AFAD
15042	42.4990	42.7040	6	1.9	2014	07	30	22	27	21	AFAD
15043	41.6840	41.5890	5	1.1	2014	08	03	10	22	15	AFAD
15044	44.2850	41.3130	7	2.0	2014	08	03	17	27	49	AFAD
15045	41.6530	41.5560	1	1.4	2014	08	10	13	24	19	AFAD
15046	42.7520	42.0410	4	1.5	2014	08	11	01	51	07	AFAD
15047	44.7030	42.1530	66	1.7	2014	08	11	10	10	34	AFAD
15048	40.6530	42.1520	5	1.7	2014	08	12	18	10	06	AFAD
15049	41.6980	41.7660	19	1.8	2014	08	14	15	29	44	AFAD
15050	46.2100	41.9310	6	1.5	2014	08	16	01	32	15	AFAD
15051	40.8270	42.2250	14	1.3	2014	08	16	23	27	46	AFAD
15052	41.5200	41.5010	7	1.4	2014	08	21	16	33	40	AFAD
15053	41.7360	41.6050	5	2.0	2014	08	23	15	01	19	AFAD
15054	41.4530	42.4740	8	1.3	2014	08	25	17	39	37	AFAD
15055	36.8330	42.1760	12	1.5	2014	08	26	01	14	47	AFAD
15056	42.6083	42.5325	14	2.6	2014	08	30	11	14	07	TIF
15057	40.6180	42.0170	6	1.3	2014	09	01	16	24	00	AFAD
15058	42.4680	42.4300	6	1.7	2014	09	02	17	20	26	AFAD
15059	41.6710	41.6070	6	1.1	2014	09	03	11	51	20	AFAD
15060	46.4040	42.0630	6	1.7	2014	09	05	08	24	56	AFAD
15061	43.9500	41.3330	7	1.9	2014	09	06	19	57	16	AFAD
15062	40.1400	41.4130	7	1.2	2014	09	18	01	56	24	AFAD
15063	45.3990	41.3160	7	1.8	2014	09	18	22	22	19	AFAD
15064	45.3390	41.4010	6	1.8	2014	09	19	19	46	38	AFAD
15065	45.2340	41.7540	7	1.7	2014	09	19	21	44	29	AFAD
15066	42.7510	42.6050	7	2.0	2014	09	21	16	46	20	AFAD
15067	43.2510	41.5030	6	1.4	2014	09	21	20	08	55	AFAD
15068	44.0870	41.3730	7	1.2	2014	09	22	18	25	48	AFAD
15069	40.1020	41.4300	7	1.5	2014	09	22	20	42	49	AFAD
15070	40.6160	41.4790	7	1.9	2014	09	23	03	03	23	AFAD
15071	41.0660	42.2530	6	1.6	2014	09	23	01	15	36	AFAD
